fir_id,fir_number,district_id,police_station,date_filed,date_of_incident,crime_type,legal_code,sections_cited,status,narrative_text,modus_operandi,event_context,investigation_stage,created_at,updated_at,created_by,updated_by
FIR-001239,10/2021/001239,42963000000035021,Chitradurga Police Station 5,2021-10-31,2021-10-29 00:00:00,Vehicle theft / snatching,IPC,"379,356",UNDER_INVESTIGATION,"On 2021-10-31, at approximately 18:30 hours, at Chitradurga Residential Layout in Chitradurga district, Oni Gera reported that the accused reportedly snatched the item and fled on a two-wheeler, causing loss and distress to the complainant. The identity of the accused remains unknown at this stage; local inquiries are being conducted. The matter is being examined further as part of the ongoing investigation. Case registered on 2021-10-31 at Chitradurga Police Station 5.",the vehicle was allegedly driven away by the accused,DASARA,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001240,10/2021/001240,42963000000035021,Chitradurga Police Station 3,2021-10-23,2021-10-21 00:00:00,Theft,IPC,379,UNDER_INVESTIGATION,"On 2021-10-23, at approximately 01:00 hours, at KSRTC Bus Stand, Chitradurga in Chitradurga district, Bachittar Ray reported that the item was found missing after the accused was seen nearby, causing loss and distress to the complainant. The identity of the accused remains unknown at this stage; local inquiries are being conducted. The case is being investigated further to establish the complete sequence of events. A witness present at the scene has been recorded. This FIR was registered on 2021-10-23 at Chitradurga Police Station 3.",the accused allegedly took the property without the owner's consent,DASARA,STATEMENT_RECORDING,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001241,10/2021/001241,42963000000035021,Chitradurga Police Station 5,2021-11-14,2021-11-09 00:00:00,Fraud / cheating,IPC,138 (NI Act),OPEN,"On 2021-11-14, at approximately 05:15 hours, at Highway NH-4 near Chitradurga in Chitradurga district, Basavaraj Hegde reported that the accused allegedly induced the complainant to part with money under false pretenses, causing loss and distress to the complainant. The identity of the accused remains unknown at this stage; local inquiries are being conducted. The matter is being examined further as part of the ongoing investigation. Case registered on 2021-11-14 at Chitradurga Police Station 5.",the complainant reported being deceived into a fraudulent transaction,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001242,10/2021/001242,42963000000035021,Chitradurga Police Station 3,2021-11-03,2021-11-01 00:00:00,Burglary / housebreaking,IPC,"457,380",UNDER_INVESTIGATION,"On 2021-11-03, at approximately 12:45 hours, at Chitradurga Shopping Complex in Chitradurga district, Bhavna Jaggi reported that the accused reportedly gained entry by breaking a window, causing loss and distress to the complainant. The accused, identified as Vincent Hans, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Relevant facts of the case continue to be verified as the investigation proceeds. Formal registration of this case took place on 2021-11-03 at Chitradurga Police Station 3.",the premises were reportedly broken into while unoccupied,NONE,STATEMENT_RECORDING,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001243,10/2021/001243,42963000000035021,Chitradurga Police Station 2,2021-12-27,2021-12-26 00:00:00,Fraud / cheating,IPC,406,UNDER_INVESTIGATION,"On 2021-12-27, at approximately 22:15 hours, at ATM near Chitradurga Circle in Chitradurga district, Charles Dhar reported that the accused reportedly misrepresented facts to obtain property, causing loss and distress to the complainant. The accused, identified as Victor Krishnan, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Relevant facts of the case continue to be verified as the investigation proceeds. This FIR was registered on 2021-12-27 at Chitradurga Police Station 2.",the accused reportedly misrepresented facts to obtain property,NONE,STATEMENT_RECORDING,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001244,10/2021/001244,42963000000035021,Chitradurga Police Station 2,2021-12-11,2021-12-08 00:00:00,Other,IPC,"427,436",UNDER_INVESTIGATION,"On 2021-12-11, at approximately 01:45 hours, at ATM near Chitradurga Circle in Chitradurga district, Ladli Bajaj reported that the incident was reported following a disturbance at the location, causing loss and distress to the complainant. The identity of the accused remains unknown at this stage; local inquiries are being conducted. The matter is being examined further as part of the ongoing investigation. Statements from persons nearby at the time are being recorded. FIR registered on 2021-12-11 at Chitradurga Police Station 2.",the complainant alleged the accused caused damage to property,NONE,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001245,10/2022/001245,42963000000035021,Chitradurga Police Station 4,2022-01-19,2022-01-16 00:00:00,Vehicle theft / snatching,IPC,"379,411",UNDER_INVESTIGATION,"On 2022-01-19, at approximately 22:15 hours, at Gandhi Bazaar, Chitradurga in Chitradurga district, Ayaan Purohit reported that the accused reportedly snatched the item and fled on a two-wheeler, causing loss and distress to the complainant. The accused is presently unidentified; efforts are underway to establish identity. Further details of the incident are being verified during investigation. Case registered on 2022-01-19 at Chitradurga Police Station 4.",the vehicle was reported missing from where it was parked,NONE,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001246,10/2022/001246,42963000000035021,Chitradurga Police Station 5,2022-01-31,2022-01-28 00:00:00,Burglary / housebreaking,IPC,458,CHARGESHEETED,"On 2022-01-31, at approximately 05:45 hours, at KSRTC Bus Stand, Chitradurga in Chitradurga district, Utkarsh Agate reported that the premises were reportedly broken into while unoccupied, causing loss and distress to the complainant. The accused, identified as Hemangini De, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. The matter is being examined further as part of the ongoing investigation. Statements from persons nearby at the time are being recorded. FIR registered on 2022-01-31 at Chitradurga Police Station 5.",the premises were reportedly broken into while unoccupied,NEW_YEAR,CHARGESHEET_FILED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001247,10/2022/001247,42963000000035021,Chitradurga Police Station 1,2022-02-03,2022-02-03 00:00:00,Theft,IPC,"379,380",CHARGESHEETED,"On 2022-02-03, at approximately 14:45 hours, at Chitradurga Railway Station in Chitradurga district, Harita Sarma reported that the item was found missing after the accused was seen nearby, causing loss and distress to the complainant. The accused, identified as Siddalingaiah Hegde, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. The case is being investigated further to establish the complete sequence of events. Statements from persons nearby at the time are being recorded. Case registered on 2022-02-03 at Chitradurga Police Station 1.",the item was found missing after the accused was seen nearby,NONE,CHARGESHEET_FILED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001248,10/2022/001248,42963000000035021,Chitradurga Police Station 1,2022-02-03,2022-02-02 00:00:00,Theft,IPC,379,CHARGESHEETED,"On 2022-02-03, at approximately 07:15 hours, at Highway NH-48 near Chitradurga in Chitradurga district, Ekantika Dey reported that the accused allegedly took the property without the owner's consent, causing loss and distress to the complainant. The accused, identified as Gautam Deshpande, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Relevant facts of the case continue to be verified as the investigation proceeds. Case registered on 2022-02-03 at Chitradurga Police Station 1.",the item was found missing after the accused was seen nearby,NONE,CHARGESHEET_FILED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001249,10/2022/001249,42963000000035021,Chitradurga Police Station 5,2022-03-13,2022-03-11 00:00:00,Assault / hurt,IPC,"323,324",OPEN,"On 2022-03-13, at approximately 13:00 hours, at Chitradurga Shopping Complex in Chitradurga district, Sureshgowda Kulkarni reported that the accused allegedly assaulted the complainant following an altercation, causing loss and distress to the complainant. As of filing, the accused had not been identified; investigators are pursuing available leads. Additional facts surrounding the incident are being ascertained by investigating officers. FIR registered on 2022-03-13 at Chitradurga Police Station 5.",the accused reportedly used force against the complainant,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001250,10/2022/001250,42963000000035021,Chitradurga Police Station 2,2022-03-12,2022-03-09 00:00:00,Fraud / cheating,IPC,420,CLOSED,"On 2022-03-12, at approximately 09:00 hours, at Near Chitradurga Government School in Chitradurga district, Xavier Subramaniam reported that the accused reportedly misrepresented facts to obtain property, causing loss and distress to the complainant. No description of the accused could be obtained at the time of filing; inquiries into identity are ongoing. Further details of the incident are being verified during investigation. This FIR was registered on 2022-03-12 at Chitradurga Police Station 2.",the accused allegedly induced the complainant to part with money under false pretenses,NONE,CASE_CLOSED_MEDIATED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001251,10/2022/001251,42963000000035021,Chitradurga Police Station 3,2022-04-14,2022-04-10 00:00:00,Theft,IPC,379,CLOSED,"On 2022-04-14, at approximately 13:15 hours, at Gandhi Bazaar, Chitradurga in Chitradurga district, Bachittar Raja reported that the item was found missing after the accused was seen nearby, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. Relevant facts of the case continue to be verified as the investigation proceeds. Statements from persons nearby at the time are being recorded. FIR registered on 2022-04-14 at Chitradurga Police Station 3.",the item was found missing after the accused was seen nearby,UGADI,CASE_CLOSED_UNTRACED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001252,10/2022/001252,42963000000035021,Chitradurga Police Station 2,2022-04-19,2022-04-17 00:00:00,Assault / hurt,IPC,"325,326",OPEN,"On 2022-04-19, at approximately 16:30 hours, at ATM Vicinity, Chitradurga Main Road in Chitradurga district, Zehaan Wali reported that the accused reportedly used force against the complainant, causing loss and distress to the complainant. As of filing, the accused had not been identified; investigators are pursuing available leads. Investigation into the circumstances of the case is currently in progress. Statements from persons nearby at the time are being recorded. The complaint was formally registered on 2022-04-19 at Chitradurga Police Station 2.",the accused allegedly assaulted the complainant following an altercation,UGADI,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001253,10/2022/001253,42963000000035021,Chitradurga Police Station 4,2022-05-22,2022-05-17 00:00:00,Fraud / cheating,IPC,138 (NI Act),OPEN,"On 2022-05-22, at approximately 02:30 hours, at Chitradurga Residential Layout in Chitradurga district, Bhavna Wali reported that the accused reportedly misrepresented facts to obtain property, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. Additional facts surrounding the incident are being ascertained by investigating officers. A witness present at the scene has been recorded. FIR registered on 2022-05-22 at Chitradurga Police Station 4.",the accused reportedly misrepresented facts to obtain property,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001254,10/2022/001254,42963000000035021,Chitradurga Police Station 1,2022-05-11,2022-05-08 00:00:00,Fraud / cheating,IPC,"420,66C/66D (IT Act)",OPEN,"On 2022-05-11, at approximately 06:00 hours, at Main Market Road, Chitradurga in Chitradurga district, Harini Korpal reported that the accused reportedly misrepresented facts to obtain property, causing loss and distress to the complainant. The accused could not be identified by the complainant; the matter is under active inquiry. Additional facts surrounding the incident are being ascertained by investigating officers. The complaint was formally registered on 2022-05-11 at Chitradurga Police Station 1.",the complainant reported being deceived into a fraudulent transaction,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
