accused_id,name,age,age_group,gender,address_district_id,address_taluk,occupation,prior_offense_count,first_offense_date,last_offense_date,risk_score,risk_score_updated_at,created_at,updated_at,created_by,updated_by
ACC-01027,Gautam Kaul,59,56-65,MALE,42963000000035038,Udupi South,Horticultural therapist,1,2023-08-21,2023-08-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01028,Raghavendra Urs,28,26-35,MALE,42963000000035014,Belagavi Taluk HQ,"Engineer, biomedical",2,2024-05-08,2025-06-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01029,Daniel Bajwa,57,56-65,MALE,42963000000035033,Mysuru Rural,"Psychologist, occupational",1,2022-08-09,2022-08-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01030,Hemang Sachdeva,63,56-65,MALE,42963000000035024,Dharwad Rural,Patent attorney,1,2022-10-02,2022-10-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01031,Osha Palla,23,18-25,FEMALE,42963000000035021,Chitradurga South,"Surveyor, minerals",1,2023-03-08,2023-03-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01032,Aashi Jaggi,62,56-65,FEMALE,42963000000035032,Mandya Taluk HQ,Herbalist,1,2021-08-07,2021-08-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01033,Bahadurjit Morar,54,46-55,MALE,42963000000035019,Chikballapur East,Hydrologist,1,2021-04-05,2021-04-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01034,Aarush Comar,40,36-45,MALE,42963000000035033,Mysuru East,"Lecturer, further education",1,2023-08-03,2023-08-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01035,Lokesh Poojary,37,36-45,MALE,42963000000035033,Mysuru West,Licensed conveyancer,1,2021-08-16,2021-08-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01036,Siddalingaiah Devadiga,28,26-35,MALE,42963000000035013,Ballari South,Occupational hygienist,1,2023-04-03,2023-04-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01037,Harita Hari,43,36-45,FEMALE,42963000000035024,Dharwad East,Lawyer,2,2021-12-21,2024-09-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01038,Wriddhish Som,27,26-35,MALE,42963000000035016,Bengaluru Urban East,Animal technologist,1,2024-06-28,2024-06-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01039,Wridesh Dugal,19,18-25,MALE,42963000000035037,Tumakuru East,Psychiatrist,1,2023-01-28,2023-01-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01040,Shivakumar Setty,58,56-65,MALE,42963000000035016,Bengaluru Urban Rural,Software engineer,1,2025-07-31,2025-07-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01041,Vihaan Sachdev,29,26-35,MALE,42963000000035016,Bengaluru Urban North,Banker,1,2021-01-13,2021-01-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01042,Nakul Wason,24,18-25,MALE,42963000000035012,Bagalkot South,Advertising account executive,1,2021-05-31,2021-05-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01043,Noah Pandya,39,36-45,MALE,42963000000035017,Bidar North,Brewing technologist,2,2023-03-12,2024-03-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01044,Logan Balasubramanian,37,36-45,MALE,42963000000035036,Shivamogga South,"Librarian, academic",1,2022-05-03,2022-05-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01045,Fitan Ramachandran,32,26-35,MALE,42963000000035017,Bidar East,"Embryologist, clinical",1,2023-03-19,2023-03-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01046,Mitesh Murty,45,36-45,MALE,42963000000035024,Dharwad East,Ambulance person,1,2025-11-11,2025-11-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01047,Triveni Chadha,60,56-65,FEMALE,42963000000035014,Belagavi Taluk HQ,Research scientist (maths),1,2022-10-03,2022-10-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01048,Quincy Seth,38,36-45,MALE,42963000000035033,Mysuru North,Immigration officer,2,2023-08-14,2025-11-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01049,Matthew Gill,33,26-35,MALE,42963000000035025,Gadag North,Clinical research associate,1,2021-06-22,2021-06-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01050,Anirudh Jaggi,44,36-45,MALE,42963000000035024,Dharwad Rural,Chief Executive Officer,1,2021-02-14,2021-02-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01051,Girijamma Reddy,28,26-35,FEMALE,42963000000035022,Dakshina Kannada West,"Producer, radio",1,2024-08-10,2024-08-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01052,Warhi Tella,25,18-25,FEMALE,42963000000035028,Kalaburagi South,"Designer, exhibition/display",1,2022-05-31,2022-05-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01053,Onkar Sule,64,56-65,MALE,42963000000035022,Dakshina Kannada North,"Scientist, research (physical sciences)",1,2021-11-07,2021-11-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01054,Omisha Dhar,41,36-45,FEMALE,42963000000035027,Haveri Taluk HQ,Chief Technology Officer,1,2024-01-15,2024-01-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01055,Pushpalatha Urs,46,46-55,FEMALE,42963000000035022,Dakshina Kannada North,"Scientist, clinical (histocompatibility and immunogenetics)",2,2022-11-06,2025-11-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01056,Harshil Bansal,38,36-45,MALE,42963000000035030,Kolar East,Psychiatric nurse,1,2025-08-24,2025-08-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01057,Dalbir Agrawal,35,26-35,MALE,42963000000035026,Hassan South,Insurance risk surveyor,1,2025-07-27,2025-07-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01058,Puttaswamy Setty,62,56-65,MALE,42963000000035017,Bidar Rural,Armed forces operational officer,2,2021-08-18,2025-01-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01059,Yallappa Achar,54,46-55,MALE,42963000000035041,Yadgir North,"Therapist, music",1,2024-04-22,2024-04-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01060,Ojas Sibal,33,26-35,MALE,42963000000035024,Dharwad Taluk HQ,Armed forces training and education officer,2,2021-07-20,2025-12-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01061,Jagadish Achar,38,36-45,MALE,42963000000035025,Gadag South,"Civil engineer, contracting",2,2021-05-05,2023-08-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01062,Alka Muni,23,18-25,FEMALE,42963000000035025,Gadag Rural,"Engineer, manufacturing systems",1,2022-08-22,2022-08-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01063,Lakshmamma Setty,35,26-35,FEMALE,42963000000035014,Belagavi South,IT sales professional,1,2023-10-19,2023-10-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01064,Gopal Mangat,63,56-65,MALE,42963000000035016,Bengaluru Urban Taluk HQ,Health and safety inspector,2,2023-10-31,2025-07-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01065,Urvi Dalal,48,46-55,FEMALE,42963000000035018,Chamarajanagar South,Government social research officer,2,2024-05-22,2025-05-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01066,Gaurangi Mahal,40,36-45,FEMALE,42963000000035035,Ramanagara North,Colour technologist,1,2025-03-03,2025-03-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01067,Charan Jhaveri,35,26-35,MALE,42963000000035041,Yadgir South,Special effects artist,1,2025-06-02,2025-06-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01068,Lokesh Achar,56,56-65,MALE,42963000000035038,Udupi West,Maintenance engineer,1,2023-07-05,2023-07-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01069,Lokesh Bhat,25,18-25,MALE,42963000000035020,Chikkamagaluru West,Stage manager,1,2022-10-05,2022-10-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01070,Basavaraj Shetty,36,36-45,MALE,42963000000035018,Chamarajanagar South,"Investment banker, operational",1,2022-02-13,2022-02-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01071,Shivakumar Hegde,31,26-35,MALE,42963000000035016,Bengaluru Urban South,Geoscientist,2,2024-06-05,2025-11-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01072,Lucky Konda,47,46-55,MALE,42963000000035033,Mysuru East,Dramatherapist,1,2021-06-12,2021-06-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01073,Sujathamma Setty,58,56-65,FEMALE,42963000000035022,Dakshina Kannada South,Building services engineer,1,2024-12-27,2024-12-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01074,Omkaar Zachariah,24,18-25,MALE,42963000000035040,Vijayapura North,"Producer, radio",1,2025-08-19,2025-08-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01075,Yallappa Naik,63,56-65,MALE,42963000000035029,Kodagu South,Arts administrator,1,2025-05-23,2025-05-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01076,Akshay Sinha,19,18-25,MALE,42963000000035016,Bengaluru Urban West,Arts administrator,1,2023-04-27,2023-04-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01077,Ravindranath Bhat,48,46-55,MALE,42963000000035022,Dakshina Kannada Taluk HQ,Claims inspector/assessor,1,2022-08-20,2022-08-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01078,Kariyappa Rai,58,56-65,MALE,42963000000035024,Dharwad West,Music therapist,1,2024-10-15,2024-10-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01079,Yallappa Gowda,20,18-25,MALE,42963000000035030,Kolar West,Audiological scientist,1,2023-03-14,2023-03-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01080,Tanay Ramanathan,21,18-25,MALE,42963000000035033,Mysuru East,Editorial assistant,1,2021-05-21,2021-05-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01081,Gangamma Bhat,22,18-25,FEMALE,42963000000035040,Vijayapura North,"Therapist, occupational",1,2025-05-27,2025-05-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01082,Rachana Muni,63,56-65,FEMALE,42963000000035018,Chamarajanagar South,Learning mentor,1,2023-06-29,2023-06-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01083,Gopalakrishna Devadiga,39,36-45,MALE,42963000000035014,Belagavi East,"Engineer, civil (consulting)",1,2021-02-13,2021-02-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01084,Viraj Deep,52,46-55,MALE,42963000000035014,Belagavi East,Chief Financial Officer,1,2025-03-26,2025-03-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01085,Chanakya Shah,62,56-65,MALE,42963000000035016,Bengaluru Urban North,Insurance claims handler,1,2025-10-10,2025-10-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01086,Vrinda Kata,46,46-55,FEMALE,42963000000035016,Bengaluru Urban South,Environmental manager,1,2025-04-20,2025-04-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01087,Kai Patla,32,26-35,MALE,42963000000035018,Chamarajanagar West,"Nurse, children's",1,2021-10-09,2021-10-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01088,Noah Nair,19,18-25,MALE,42963000000035014,Belagavi North,Professor Emeritus,1,2022-11-03,2022-11-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01089,Mahadevi Naik,48,46-55,FEMALE,42963000000035013,Ballari North,Ranger/warden,1,2022-12-22,2022-12-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01090,Ravindranath Gowda,50,46-55,MALE,42963000000035021,Chitradurga West,Air traffic controller,1,2025-09-12,2025-09-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01091,Wazir Chowdhury,36,36-45,MALE,42963000000035024,Dharwad Rural,Make,1,2025-02-24,2025-02-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01092,Yallappa Gowda,44,36-45,MALE,42963000000035026,Hassan North,Quality manager,2,2021-04-24,2025-01-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01093,Gopalakrishna Achar,32,26-35,MALE,42963000000035028,Kalaburagi South,"Psychologist, clinical",1,2025-10-22,2025-10-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01094,Lokesh Naik,50,46-55,MALE,42963000000035038,Udupi West,"Doctor, hospital",1,2025-10-08,2025-10-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01095,Owen Datta,18,18-25,MALE,42963000000035039,Uttara Kannada South,Rural practice surveyor,1,2024-05-06,2024-05-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01096,Samaksh Chhabra,35,26-35,MALE,42963000000035027,Haveri North,"Journalist, magazine",1,2023-07-22,2023-07-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01097,Lakshmamma Rai,30,26-35,FEMALE,42963000000035033,Mysuru South,"Surveyor, commercial/residential",1,2025-03-23,2025-03-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01098,Basavaraj Devadiga,43,36-45,MALE,42963000000035016,Bengaluru Urban West,Building services engineer,1,2024-06-04,2024-06-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01099,Vihaan Rattan,59,56-65,MALE,42963000000035031,Koppal North,Therapeutic radiographer,1,2023-05-30,2023-05-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01100,Harish Urs,29,26-35,MALE,42963000000035016,Bengaluru Urban North,Patent attorney,1,2023-12-13,2023-12-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01101,Jairaj Dutt,30,26-35,MALE,42963000000035033,Mysuru South,Race relations officer,1,2023-12-15,2023-12-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01102,Bhavini Oak,62,56-65,FEMALE,42963000000035031,Koppal South,"Engineer, manufacturing",1,2021-12-04,2021-12-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01103,Urishilla Oommen,41,36-45,FEMALE,42963000000035024,Dharwad North,Sport and exercise psychologist,1,2024-10-14,2024-10-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01104,Gabriel Brahmbhatt,54,46-55,MALE,42963000000035038,Udupi North,"Teacher, secondary school",1,2023-10-29,2023-10-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01105,Kariyappa Kulkarni,50,46-55,MALE,42963000000035012,Bagalkot South,"Radiographer, therapeutic",1,2023-12-05,2023-12-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01106,Vincent Nanda,31,26-35,MALE,42963000000035024,Dharwad Rural,"Surveyor, building control",1,2024-10-05,2024-10-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01107,Kariyappa Devadiga,38,36-45,MALE,42963000000035024,Dharwad East,Chief Strategy Officer,1,2023-12-17,2023-12-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01108,Hema Morar,53,46-55,FEMALE,42963000000035028,Kalaburagi Rural,"Optician, dispensing",1,2023-02-10,2023-02-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01109,Basavaraj Kulkarni,33,26-35,MALE,42963000000035014,Belagavi Taluk HQ,Building control surveyor,1,2023-03-29,2023-03-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01110,Nagaraj Gowda,57,56-65,MALE,42963000000035014,Belagavi South,"Therapist, sports",1,2025-11-12,2025-11-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01111,Ranveer Narang,46,46-55,MALE,42963000000035022,Dakshina Kannada North,"Research officer, trade union",1,2021-05-12,2021-05-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01112,Lokesh Reddy,24,18-25,MALE,42963000000035014,Belagavi Rural,"Biochemist, clinical",2,2021-03-11,2024-05-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01113,Ikbal Dewan,41,36-45,MALE,42963000000035014,Belagavi Taluk HQ,Telecommunications researcher,1,2022-05-08,2022-05-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01114,Falak Dixit,37,36-45,FEMALE,42963000000035033,Mysuru South,Production manager,1,2025-02-28,2025-02-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01115,Robert Sekhon,27,26-35,MALE,42963000000035019,Chikballapur North,"Engineer, building services",1,2022-09-29,2022-09-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01116,Nathan Mistry,25,18-25,MALE,42963000000035039,Uttara Kannada Rural,"Teacher, early years/pre",1,2022-04-01,2022-04-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01117,Teerth Padmanabhan,19,18-25,MALE,42963000000035038,Udupi North,Chartered public finance accountant,1,2024-06-14,2024-06-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01118,Saksham Datta,18,18-25,MALE,42963000000035016,Bengaluru Urban East,Hospital pharmacist,1,2023-01-03,2023-01-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01119,Basavaraj Urs,55,46-55,MALE,42963000000035032,Mandya West,Biomedical engineer,1,2022-11-19,2022-11-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01120,Avi Acharya,48,46-55,MALE,42963000000035014,Belagavi North,"Surveyor, minerals",1,2023-11-26,2023-11-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01121,Chandrashekar Devadiga,22,18-25,MALE,42963000000035022,Dakshina Kannada East,Mechanical engineer,2,2022-12-30,2025-10-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01122,Megha Balasubramanian,47,46-55,FEMALE,42963000000035023,Davanagere West,Farm manager,1,2021-10-10,2021-10-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01123,Shravya Nadkarni,20,18-25,FEMALE,42963000000035031,Koppal South,Museum/gallery exhibitions officer,2,2022-03-02,2025-09-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01124,Rayaan Saran,63,56-65,MALE,42963000000035019,Chikballapur South,Sports administrator,1,2025-04-28,2025-04-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01125,Harini Soman,19,18-25,FEMALE,42963000000035031,Koppal North,Corporate treasurer,1,2023-06-27,2023-06-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01126,Rehaan Parsa,33,26-35,MALE,42963000000035032,Mandya Rural,Pensions consultant,1,2025-07-30,2025-07-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01127,Mitali Dass,20,18-25,FEMALE,42963000000035037,Tumakuru East,Contractor,1,2023-12-08,2023-12-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01128,Balendra Babu,53,46-55,MALE,42963000000035041,Yadgir North,Cytogeneticist,1,2025-10-09,2025-10-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01129,Raghavendra Hegde,63,56-65,MALE,42963000000035036,Shivamogga West,"Radiographer, therapeutic",2,2021-11-23,2024-12-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01130,Ekansh Chad,41,36-45,MALE,42963000000035024,Dharwad North,"Copywriter, advertising",1,2024-04-10,2024-04-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01131,Veeranna Bhat,41,36-45,MALE,42963000000035031,Koppal North,Pathologist,1,2025-09-26,2025-09-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01132,Kariyappa Achar,38,36-45,MALE,42963000000035033,Mysuru East,"Programmer, applications",1,2023-02-08,2023-02-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01133,Prakash Naik,41,36-45,MALE,42963000000035024,Dharwad Rural,Trade mark attorney,1,2024-02-21,2024-02-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01134,Hemangini Sha,49,46-55,FEMALE,42963000000035031,Koppal East,Sales executive,1,2022-09-22,2022-09-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01135,Varenya Rajagopalan,23,18-25,FEMALE,42963000000035028,Kalaburagi South,Marine scientist,2,2023-09-05,2024-11-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01136,Idika Samra,40,36-45,FEMALE,42963000000035030,Kolar West,Trade union research officer,1,2021-09-08,2021-09-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01137,Thimmaiah Kulkarni,61,56-65,MALE,42963000000035016,Bengaluru Urban Rural,Actor,1,2022-11-26,2022-11-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01138,Kashish Thaker,27,26-35,FEMALE,42963000000035028,Kalaburagi Rural,Geophysical data processor,2,2024-05-14,2024-10-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01139,Rajeshri Bandi,28,26-35,FEMALE,42963000000035036,Shivamogga North,Applications developer,1,2021-07-13,2021-07-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01140,Qarin Chowdhury,62,56-65,MALE,42963000000035022,Dakshina Kannada Taluk HQ,Telecommunications researcher,1,2022-11-30,2022-11-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01141,Chaaya Dhar,50,46-55,FEMALE,42963000000035026,Hassan West,Secretary/administrator,1,2024-12-05,2024-12-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01142,Viraj Varughese,18,18-25,MALE,42963000000035018,Chamarajanagar North,Careers information officer,1,2022-12-13,2022-12-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-01143,Jason Sodhi,65,56-65,MALE,42963000000035018,Chamarajanagar South,Careers adviser,1,2023-04-08,2023-04-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
